# Sphero Data Output
# Each row is a time step. Units are in the header.
Time (s),X Location (mm),Y Location (mm),X Velocity (mm/s),Y Velocity (mm/s),X Acceleration (m/s^2),Y Acceleration (m/s^2),Z Acceleration (m/s^2),Pitch (deg),Yaw (deg),Roll (deg),Gyro X (deg/s),Gyro Y (deg/s),Gyro Z (deg/s)
1759700738.917246,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.928535,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.941062,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.952345,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.962606,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.973191,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.985232,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700738.996784,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.009306,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.021217,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.033607,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.045353,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.057876,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.070405,0.09122336050495505,10.520224273204803,0.05022134864702821,6.594663858413696,-0.728958,0.228085,9.424933,0.32811519503593445,-0.4189755916595459,-4.119369029998779,18.025821685791016,18.917118072509766,-8.986124038696289
1759700739.082933,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.095458,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.107981,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.120514,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.133037,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.143210,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.155736,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.167824,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.180228,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.192492,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.204329,0.09828436886891723,11.600355058908463,0.05698575405403972,6.19419701397419,-0.766838,-0.089899,9.121061,0.4087533950805664,-0.495422899723053,-5.257408142089844,-2.442574977874756,-16.570383071899414,-19.59821891784668
1759700739.214562,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.226332,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.238857,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.251385,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.262422,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.273329,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.285244,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.296355,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.308884,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.321418,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.333956,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.346501,0.11515963124111295,12.626802921295166,0.027892354410141706,4.342898353934288,-0.302285,0.100313,9.399967,0.4622258245944977,-0.48175084590911865,-1.4238979816436768,31.818368911743164,-19.107872009277344,25.177026748657227
1759700739.359105,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.371633,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.383163,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.395683,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.408203,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.420721,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.433240,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.445759,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.458276,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.470801,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.483323,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.495163,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.506933,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.518113,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.529097,0.11798288905993104,13.614346086978912,0.04494440509006381,5.617223680019379,0.236931,-0.139767,9.724382,0.13967768847942352,-0.4632725119590759,1.1550538539886475,5.828142166137695,-2.6065893173217773,-0.4292159378528595
1759700739.541028,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.553551,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.566083,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.578608,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.591157,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.604011,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.616342,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.628899,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.641443,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.654101,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.666346,0.13220831751823425,14.559036493301392,0.09208539268001914,4.8569150269031525,0.160599,0.017315,9.682072,0.5572555661201477,-0.9254453778266907,-0.22645169496536255,9.903599739074707,21.879520416259766,-1.2725486755371094
1759700739.677049,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.689583,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.701231,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.712529,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.722771,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.734580,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.747101,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.758614,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.769137,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.779802,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.792345,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.804866,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.815341,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.826319,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.837867,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.850395,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.862917,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.875453,0.14651594683527946,15.425843000411987,0.058970379177480936,5.385654047131538,-0.839704,1.048744,9.335459,-0.016512062400579453,-0.7653038501739502,-4.644983768463135,-15.433446884155273,29.598379135131836,-4.2264323234558105
1759700739.887981,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.899962,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.910741,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.923286,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.934574,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.945200,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.955716,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.965971,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.978514,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700739.990501,0.16175684286281466,16.38256013393402,0.13077009934931993,8.786685764789581,-1.590416,-1.080892,9.339931,-1.7193329334259033,-0.811161458492279,-7.455681324005127,-29.57196617126465,-8.054835319519043,23.116376876831055
1759700740.001561,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.011807,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.023980,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.034778,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.046397,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.058926,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.071453,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.083977,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.096501,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.109025,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.120434,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.131827,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.142424,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.154040,0.18687413539737463,17.4038365483284,0.17880502855405211,7.889880985021591,-0.700844,-0.697913,9.973264,-1.1672348976135254,-0.9969050288200378,-3.8730649948120117,-37.74696350097656,-29.64112091064453,-7.101018905639648
1759700740.166578,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.178398,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.190936,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.202524,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.212722,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.225248,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.237321,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.250980,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.263519,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.274874,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.285807,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.296802,0.20411580335348845,18.452270328998566,0.05986024043522775,7.053922116756439,0.475452,0.475190,9.532069,0.4565242826938629,-0.5600486397743225,1.1709885597229004,-33.4668083190918,-17.717111587524414,12.749329566955566
1759700740.309327,0.1994369551539421,19.48409676551819,0.04989245790056884,2.97908429056406,0.116895,-0.603781,9.803214,2.5554354190826416,0.08874861150979996,1.1650938987731934,45.89130783081055,19.862424850463867,-5.419836044311523
1759700740.320527,0.1994369551539421,19.48409676551819,0.04989245790056884,2.97908429056406,0.116895,-0.603781,9.803214,2.5554354190826416,0.08874861150979996,1.1650938987731934,45.89130783081055,19.862424850463867,-5.419836044311523
1759700740.332117,0.1994369551539421,19.48409676551819,0.04989245790056884,2.97908429056406,0.116895,-0.603781,9.803214,2.5554354190826416,0.08874861150979996,1.1650938987731934,45.89130783081055,19.862424850463867,-5.419836044311523
1759700740.342315,0.1994369551539421,19.48409676551819,0.04989245790056884,2.97908429056406,0.116895,-0.603781,9.803214,2.5554354190826416,0.08874861150979996,1.1650938987731934,45.89130783081055,19.862424850463867,-5.419836044311523
1759700740.353620,0.1994369551539421,19.48409676551819,0.04989245790056884,2.97908429056406,0.116895,-0.603781,9.803214,2.5554354190826416,0.08874861150979996,1.1650938987731934,45.89130783081055,19.862424850463867,-5.419836044311523
